ds,yhat,yhat_lower,yhat_upper,StoreType
2014-06-30,4633877.606915649,3696198.1071820185,5476744.26246214,a
2014-07-01,4008109.163541215,3091418.5487043387,4900506.620714327,a
2014-07-02,3743619.830000991,2811978.814091207,4628295.1146381665,a
2014-07-03,3685874.936198869,2820098.679337407,4613171.013008341,a
2014-07-04,3816139.9715781403,2875878.440092124,4744683.10757378,a
2014-07-05,2855385.503418156,1941800.9786006245,3703775.7161448775,a
2014-07-06,-233638.74251676397,-1132650.3717980417,689257.621243975,a
2014-07-07,4593533.65939989,3728459.095779094,5443988.067141894,a
2014-07-08,3981509.6312640393,3057775.1654996816,4913704.869020977,a
2014-07-09,3730308.6512484425,2791980.881347745,4665208.30310002,a
2014-07-10,3685064.957935752,2801557.2200939897,4602090.4472183045,a
2014-07-11,3826740.927212933,2922055.5174710755,4656315.001704036,a
2014-07-12,2876040.3922997853,1939636.5159836423,3828278.800902839,a
2014-07-13,-204510.02905379515,-1200450.8966530235,645540.3697701909,a
2014-07-14,4629382.489792207,3712155.4079250987,5504148.648247078,a
2014-07-15,4022205.133609987,3082155.4710564646,4918983.631610752,a
2014-07-16,3773914.207028305,2877327.8472608062,4753717.54975743,a
2014-07-17,3729638.319560433,2813138.079146127,4646959.911297281,a
2014-07-18,3870391.003142154,2919006.245764645,4765413.65439313,a
2014-07-19,2916981.5665298537,2021688.3488489238,3824535.438036602,a
2014-07-20,-167907.66505993297,-1067739.8635712226,712923.7959307256,a
2014-07-21,4660216.498802996,3755790.684989946,5543211.640684884,a
2014-07-22,4046079.377036866,3082007.261446728,4961421.963556304,a
2014-07-23,3789905.199635642,2861062.560021677,4806216.584713438,a
2014-07-24,3737111.469857632,2825567.753085992,4675361.61224029,a
2014-07-25,3869012.1902019866,2987591.2655568654,4713558.752701839,a
2014-07-26,2906735.456986044,1951475.8701636961,3775945.7807170227,a
2014-07-27,-186758.17619885318,-1070808.0021138208,717798.2588100331,a
2014-07-28,4633302.05098102,3751539.953787761,5612472.330349661,a
2014-07-29,4011893.2391664446,3072200.5785603975,4968209.099724457,a
2014-07-30,3749457.7681460716,2858761.085402982,4681746.057089253,a
2014-07-31,3691590.934159626,2722134.9753834456,4573483.876592404,a
2014-08-01,3819738.776748323,2918452.2929764213,4677611.594933024,a
2014-08-02,2855095.3576633222,1911082.3327467,3787991.78858684,a
2014-08-03,-239331.93945029145,-1092102.0271930143,748439.266919912,a
2014-08-04,4581205.504089047,3627356.346407039,5467389.283831726,a
2014-08-05,3961611.1819214933,3132013.5069851032,4917432.6106535075,a
2014-08-06,3702205.1694202595,2831479.8122329186,4678900.954009414,a
2014-08-07,3648416.115076481,2753145.2416158644,4542668.782606841,a
2014-08-08,3781484.873761416,2907048.309995909,4698319.54650263,a
2014-08-09,2822368.8648156887,1933680.8087540893,3715399.388502696,a
2014-08-10,-266184.495723682,-1199250.1860117,666827.0587104474,a
2014-08-11,4560299.051694794,3711463.9102637996,5422214.24481049,a
2014-08-12,3946443.705412238,3018499.553845128,4830871.475015637,a
2014-08-13,3692294.9911887404,2758568.396674537,4657491.320537171,a
2014-08-14,3643021.3567201803,2756435.733718359,4551153.372394304,a
2014-08-15,3779627.02595673,2868124.7021867796,4713367.691073576,a
2014-08-16,2822864.9017716898,1961676.3817904557,3736316.8444419024,a
2014-08-17,-264682.4081599489,-1187541.6453404722,635360.0051061609,a
2014-08-18,4561340.650178694,3591564.3231469654,5464185.293702315,a
2014-08-19,3945490.656188452,3048320.536614207,4831627.07127881,a
2014-08-20,3687800.005106826,2829198.11951515,4575340.466809776,a
2014-08-21,3633480.199183761,2689188.0155550777,4521590.011758973,a
2014-08-22,3763634.6208493705,2820894.4436263847,4684123.324683319,a
2014-08-23,2799169.5585734053,1907431.8954774754,3674172.6903293543,a
2014-08-24,-296909.3454892202,-1233704.2354064207,571842.1554960591,a
2014-08-25,4519783.664212558,3558773.9907451076,5456736.152909926,a
2014-08-26,3894092.877831909,2974419.447035469,4778587.833184708,a
2014-08-27,3626368.6808033315,2692774.404941412,4515131.8896626,a
2014-08-28,3562161.568546227,2643080.096259598,4411829.783419305,a
2014-08-29,3682924.8061064943,2721296.910505282,4557870.335005435,a
2014-08-30,2709914.799563178,1798245.2794410852,3645283.2779437876,a
2014-08-31,-393742.39432472223,-1254586.0428333424,530568.1091853894,a
2014-09-01,4416876.08870424,3538471.754079607,5343609.710473379,a
2014-09-02,3786900.814723013,2871579.628308289,4674377.913940316,a
2014-09-03,3516927.064431634,2641400.013101254,4357134.694345836,a
2014-09-04,3452700.2849018276,2554227.3211177834,4331536.066965989,a
2014-09-05,3575811.500573489,2751946.9404596603,4451085.208163379,a
2014-09-06,2607591.9854347724,1727433.0312612273,3514584.811003394,a
2014-09-07,-488824.1853917092,-1347246.524964853,383526.6789009994,a
2014-09-08,4331424.946614948,3486706.6598196737,5278465.875533326,a
2014-09-09,3713340.0153380004,2819079.436587455,4567483.003193296,a
2014-09-10,3457319.2441174844,2564572.749316349,4343347.394252025,a
2014-09-11,3408847.775527094,2515894.149891036,4343026.430155604,a
2014-09-12,3549198.852326408,2681538.5818273397,4436326.4666960575,a
2014-09-13,2599336.0102690877,1691855.533828325,3535063.373134433,a
2014-09-14,-478015.29274726193,-1396028.6202896666,475955.54270060104,a
2014-09-15,4361567.799553902,3432028.1109472723,5374829.752201757,a
2014-09-16,3762627.762303654,2887075.4016545564,4683407.956065126,a
2014-09-17,3525097.752512407,2712267.4377514636,4502251.3868147135,a
2014-09-18,3494003.4699670384,2551667.1457438907,4409135.477335181,a
2014-09-19,3650176.899068408,2737831.047195553,4578658.848808204,a
2014-09-20,2714170.7354576653,1732838.1983469112,3592517.6754413904,a
2014-09-21,-351658.4283325849,-1269417.9476642383,559814.5215771109,a
2014-09-22,4497227.3100402225,3655056.563817912,5460239.6135188285,a
2014-09-23,3904684.432550499,2997736.763007853,4868600.068323886,a
2014-09-24,3670460.871738095,2841699.0808614753,4626647.846761874,a
2014-09-25,3639472.289701518,2762112.0450158394,4630379.742999853,a
2014-09-26,3792519.627771962,2822333.8038336327,4716595.990071894,a
2014-09-27,2850205.215539627,1993192.5479432866,3734505.4920166675,a
2014-09-28,-224984.55104894564,-1174169.9963069658,730205.7008748848,a
2014-09-29,4611264.111557783,3689706.022180002,5472393.9560223725,a
2014-09-30,4003518.98817375,3129502.7152960417,4854853.05945412,a
2014-10-01,3751873.7169791292,2860406.4818598507,4665624.914980157,a
2014-10-02,3701646.7847439474,2768277.6901543983,4645272.115517763,a
2014-10-03,65952.37191202445,-880378.3352745997,1012206.6471198845,a
2014-10-04,2870287.0057665035,2025081.6453855734,3831009.999670422,a
2014-10-05,-226764.6490975595,-1107712.5895160884,697719.0331858152,a
2014-10-06,4587764.5560162235,3741402.865722074,5534654.202379007,a
2014-10-07,3958955.176887519,3074794.73041068,4836568.7107420005,a
2014-10-08,3687395.997944435,2787137.0286641084,4603070.894472415,a
2014-10-09,3618870.034820334,2692135.041365581,4576833.669176876,a
2014-10-10,3735049.646887509,2786100.9069545395,4655976.341993013,a
2014-10-11,2757390.0620321427,1847985.4112004864,3635726.844979756,a
2014-10-12,-350810.04749842547,-1249823.7820096,578222.1826723953,a
2014-10-13,4455513.753564443,3530775.549701685,5390654.817001828,a
2014-10-14,3821598.963683774,2970083.77716911,4694377.831513982,a
2014-10-15,3548110.915775571,2631960.922117802,4396380.928174115,a
2014-10-16,3480827.4066828103,2538755.689822105,4382088.126859014,a
2014-10-17,3601334.7269371813,2698658.3743969956,4496009.483474503,a
2014-10-18,2630924.3696157876,1754068.3473732364,3495704.4201780525,a
2014-10-19,-467341.03153461684,-1406233.431779063,439765.2725016478,a
2014-10-20,4351302.006690802,3498044.2522588954,5247050.422438443,a
2014-10-21,3732324.6847089967,2859337.5635896376,4609872.934213839,a
2014-10-22,3475400.379034525,2479742.852784469,4436122.433840895,a
2014-10-23,3425872.363939747,2545368.848311001,4325583.782946517,a
2014-10-24,3564872.40240195,2603668.703300496,4442920.396077716,a
2014-10-25,2613230.910062448,1771109.0063708827,3596232.668644115,a
2014-10-26,-466443.5041050259,-1396912.8191294228,425745.3222097339,a
2014-10-27,4370179.027864405,3442458.8816408124,5282467.864324651,a
2014-10-28,3767578.865681188,2872963.8467441415,4681264.409881171,a
2014-10-29,3525664.11815023,2605095.8657209687,4378822.821026228,a
2014-10-30,3489477.661983428,2571253.747593493,4437506.15047405,a
2014-10-31,3639914.814854517,2715055.5495657064,4578019.410613841,a
2014-11-01,2697640.310964362,1749915.6339878347,3572191.700935495,a
2014-11-02,-374827.4632469681,-1268072.2469016383,570194.2899315583,a
2014-11-03,4466829.02914386,3542770.074148611,5333280.091477563,a
2014-11-04,3867155.79743948,2865511.119895825,4796398.112308731,a
2014-11-05,3626202.3118786924,2663613.895998343,4513938.696331853,a
2014-11-06,3589223.949219577,2658715.7318910696,4525983.081130449,a
2014-11-07,3737392.9077932765,2741180.0269529265,4667754.274762454,a
2014-11-08,2791706.4235059354,1888408.7853653398,3660186.1098517734,a
2014-11-09,-284939.5141927367,-1149968.88985256,587153.3996372401,a
2014-11-10,4552183.349577036,3613559.2831445723,5573035.77012033,a
2014-11-11,3948051.740771875,3026380.5518559064,4892502.506143184,a
2014-11-12,3703151.9707384016,2725147.321205459,4646590.3526088605,a
2014-11-13,3663168.1447638157,2754823.351965699,4605055.365320236,a
2014-11-14,3809678.8861201727,2925961.382283036,4764300.447944955,a
2014-11-15,2864051.8169164592,1926637.3144369521,3784547.087931591,a
2014-11-17,4631025.781698048,3715273.9891802855,5508263.557264579,a
2014-11-18,4033782.9841710287,3098739.4810575717,4999579.426248192,a
2014-11-19,3798373.793433124,2938966.252446956,4692516.633240271,a
2014-11-20,3770508.956169852,2773016.702710244,4639273.698671691,a
2014-11-21,3932219.381964712,3030188.133242653,4889610.922035905,a
2014-11-22,3004206.842102153,2049515.77994238,3980533.3925619163,a
2014-11-24,4812609.216205132,3896111.5420537014,5706410.574923256,a
2014-11-25,4238452.390067354,3286772.773840425,5172113.546346387,a
2014-11-26,4027103.0717282747,3182382.1831096727,4974892.197166803,a
2014-11-27,4023740.0353357247,3146123.0432697223,4927150.928288778,a
2014-11-28,4209301.488174992,3264568.1244309573,5138811.87570972,a
2014-11-29,3304392.362568979,2381080.283131857,4194425.133660453,a
2014-11-30,271361.6502936436,-648253.7728473922,1211417.3530942919,a
2014-12-01,5154244.053123418,4255748.897432113,6029482.891672034,a
2014-12-02,4597188.700207283,3714665.7813949864,5442438.550965219,a
2014-12-03,4399736.878380627,3483882.723732528,5333244.741626209,a
2014-12-04,4406530.577021086,3533849.6100678844,5319306.5986958565,a
2014-12-05,4598032.77964007,3685536.8648502445,5455819.857561806,a
2014-12-06,3694448.1619778685,2715616.344131898,4565145.416037616,a
2014-12-08,5531942.203155541,4591560.3797743535,6463462.377925999,a
2014-12-09,4960874.080085654,4070359.3454892207,5912621.932839167,a
2014-12-10,4744144.374046445,3809960.3666997016,5670168.720547389,a
2014-12-11,4726501.431456639,3787485.502075405,5586228.375701858,a
2014-12-12,4888625.241478467,3894502.8321165442,5770621.328830816,a
2014-12-13,3951045.045090383,3031010.5848132274,4803452.83805839,a
2014-12-15,5708495.609907583,4845844.934238691,6600793.607355245,a
2014-12-16,5092502.758331874,4163660.933589636,5939790.252947901,a
2014-12-17,4828454.4253786765,3931894.5641928855,5769940.817788162,a
2014-12-18,4761828.98276911,3879194.744683356,5688337.793900123,a
2014-12-19,4874077.129460918,3928032.866928667,5778615.480144838,a
2014-12-20,3886522.8998938194,2900960.6582536874,4756450.89366262,a
2014-12-21,762429.8260610318,-208312.08742953828,1632566.3168587864,a
2014-12-22,5546926.771926785,4640912.279711966,6491760.622697839,a
2014-12-23,4885425.019034441,3958818.9901603824,5801351.246215533,a
2014-12-24,4578846.691856421,3659868.5138183804,5499840.401355507,a
2014-12-26,96676.94004397187,-751586.1893413182,1050530.2249068858,a
2014-12-27,3533437.4507344845,2558285.46401537,4471832.639596187,a
2014-12-28,384560.03059751494,-495077.08255757723,1230671.4347074567,a
2014-12-29,5149723.371313286,4201743.762392912,6043972.418903171,a
2014-12-30,4474530.793043782,3620747.9825429353,5412283.28734728,a
2014-12-31,4160003.550720817,3297412.0008843755,5092703.59536753,a
2015-01-01,-140860.86762250727,-1125696.7805392856,804672.9748824013,a
2015-01-02,4133219.3807545225,3220928.678498314,5027932.95857643,a
2015-01-03,3124474.179155856,2203199.174077898,4105995.150605798,a
2015-01-04,-10624.884436927736,-938948.8823321627,902411.9262138184,a
2015-01-05,4772947.765012839,3899180.172380355,5674121.820678288,a
2015-01-06,4120309.1239842568,3190544.7802156955,5000791.351227199,a
2015-01-07,3831931.2252790574,2910955.1554056173,4718132.715554281,a
2015-01-08,3753336.016860855,2879057.9666584823,4682008.548559602,a
2015-01-09,3865802.6859562937,2943716.605406932,4776938.554240974,a
2015-01-10,2890276.3249543384,2028107.7819229998,3795490.2944570063,a
2015-01-12,4607687.070306487,3611206.914611849,5517406.716364861,a
2015-01-13,3989488.332151831,3094707.381517908,4834500.759255211,a
2015-01-14,3734729.342885009,2867673.8281444116,4588770.755018427,a
2015-01-15,3688386.2238337607,2738014.9672838557,4550180.054974218,a
2015-01-16,3831248.9617559304,2891979.2213146593,4699644.3477108935,a
2015-01-17,2883838.2138306904,2020114.6279103525,3770964.31327168,a
2015-01-19,4649300.449460137,3704696.046355776,5554127.225556631,a
2015-01-20,4050558.91095985,3109962.997590028,4957137.876970262,a
2015-01-21,3812021.8489977405,2902760.6319392007,4714110.685521245,a
2015-01-22,3778618.8501968384,2845835.4277074495,4720284.624141653,a
2015-01-23,3931166.1102589327,2995503.1104844515,4854790.726910752,a
2015-01-24,2990278.1640141024,2106271.541318086,3875498.580822408,a
2015-01-26,4759974.51085731,3866856.4903903697,5643448.3104943205,a
2015-01-27,4159406.213112488,3268027.7941233725,5090685.096973795,a
2015-01-28,3916786.665568672,3004620.5864163064,4822199.421547137,a
2015-01-29,3877360.467253866,2921314.812316778,4738914.163735726,a
2015-01-30,4022275.1269837283,3148665.15492153,4912684.910561869,a
2015-01-31,3072483.2960941126,2204277.6456046663,3922420.7866444984,a
2015-02-01,-9188.350339096505,-929918.4327520704,988461.5932075074,a
2015-02-02,4821890.950157253,3913098.4574798057,5686232.08401147,a
2015-02-03,4210570.381074897,3277492.138426582,5084336.962640366,a
2015-02-04,3957178.4983320488,3021398.235851002,4851374.4781531375,a
2015-02-05,3907213.0579160973,2978416.2446849025,4811396.660732702,a
2015-02-06,4042041.1491525434,3174411.776938254,4962186.838086156,a
2015-02-07,3082798.8184210197,2188942.9765063506,4004276.706369697,a
2015-02-09,4815759.877819284,3889312.9054770623,5716533.093286029,a
2015-02-10,4197623.791946493,3302197.3754438967,5181660.0129635325,a
2015-02-11,3938417.077201109,3006998.6703738673,4818061.956930628,a
2015-02-12,3883644.7912649475,2973021.9383297525,4744702.700757651,a
2015-02-13,4014654.4843896064,3093460.591825437,4922980.085119737,a
2015-02-14,3052540.3754452495,2163033.596243941,3939501.120678938,a
2015-02-16,4782348.73806496,3896271.0328110186,5649816.5688151475,a
2015-02-17,4163781.666906638,3234241.329236569,5020987.185015207,a
2015-02-18,3904800.377414442,2988783.5507262754,4782549.377669292,a
2015-02-19,3850831.0902098757,2963711.8684179895,4850716.784375539,a
2015-02-20,3983148.533709363,3026496.1528026527,4874116.000504546,a
2015-02-21,3022783.330769922,2101647.2485393276,4033532.454045306,a
2015-02-23,4757218.4155936,3818890.5624627955,5718161.38020583,a
2015-02-24,4141465.629896889,3227576.1987680844,5062399.061687206,a
2015-02-25,3885613.2140933527,3028285.2207599585,4865845.04462537,a
2015-02-26,3835088.9755315715,2943144.3321979474,4670827.28467342,a
2015-02-27,3971180.0919427373,3140040.245163132,4914170.585795658,a
2015-02-28,3014938.004736145,2091155.5333999172,3968030.866353475,a
2015-03-01,-70749.68009085348,-994725.3123382659,805745.6362708813,a
2015-03-02,4758774.082597913,3795374.375378363,5631372.8163253,a
2015-03-03,4148353.3578665443,3211480.671505367,5067672.930461695,a
2015-03-04,3898283.3295681276,3049076.4751400095,4790001.512645959,a
2015-03-05,3854003.0620533433,2927171.6846854948,4808936.199836183,a
2015-03-06,3996798.266788304,3098538.142335808,4830212.828747831,a
2015-03-07,3047703.1991242818,2107210.1339029213,3928008.5861632274,a
2015-03-08,-30429.866842819843,-938313.4628241917,865044.9437279665,a
2015-03-09,4807000.905435767,3947506.025299494,5691530.201029074,a
2015-03-10,4204763.559740515,3343648.423701928,5129219.152062282,a
2015-03-11,3963056.3758568675,3026584.119199371,4859652.93233844,a
2015-03-12,3927201.4660160635,3025889.7195636933,4834769.790232497,a
2015-03-13,4078349.2870110697,3201688.683466263,5009955.773810888,a
2015-03-14,3137383.165004623,2137645.6335520926,4060581.2989079873,a
2015-03-15,66992.2190913586,-842030.7651269333,959662.0716510682,a
2015-03-16,4911607.081439396,4010620.7836742694,5785997.8383944435,a
2015-03-17,4315821.323607804,3447953.0999489287,5210278.737338725,a
2015-03-18,4079660.724782582,3163882.945887501,5039463.914681159,a
2015-03-19,4048282.3976977007,3095218.5059445756,4902100.273274336,a
